Id,Rating
20829-53,56
19192-54,12
19603-54,10
20724-54,60
18031-55,6
32644-107,10
32189-112,38
32603-112,12
33199-113,2
33126-115,60
33146-116,54
32632-118,2
32612-121,34
32868-122,16
32603-126,2
32817-126,50
32665-130,40
32595-133,2
19528-56,42
20602-56,42
18059-57,56
19458-57,4
19207-58,44
20828-59,16
20860-59,50
21193-59,40
23964-61,16
24074-62,58
24188-62,48
23446-65,2
22180-66,16
23393-66,36
23345-71,10
24177-73,2
24669-74,24
21431-75,2
25134-75,46
22025-76,52
23637-76,2
25026-76,6
23085-78,54
27571-79,56
25986-80,50
26255-80,54
27615-80,54
25512-81,30
25528-81,14
25576-81,48
26992-81,44
25928-85,50
27391-85,56
33361-85,52
34467-85,38
35861-85,24
28519-87,56
28562-87,38
29196-87,58
27702-88,20
29610-88,38
29674-88,46
30101-88,38
30424-88,26
28578-89,54
29940-89,36
30609-90,0
27794-92,20
28195-92,10
28669-92,50
29408-92,28
30607-92,34
27944-93,16
29640-97,24
31765-97,8
29742-98,28
30541-99,24
31543-99,16
31839-99,52
29353-100,14
29357-100,34
31130-100,46
32093-100,44
28939-102,0
30397-102,40
30589-102,24
31426-102,20
28719-103,6
29847-103,8
31840-104,6
30090-105,50
32134-105,58
37388-146,30
38199-146,8
37136-147,10
38066-147,24
48026-176,28
50353-176,46
50354-176,18
50007-177,34
50658-177,60
49857-178,44
50685-178,38
47435-179,52
49638-179,20
50681-180,34
50689-180,8
49675-181,44
49797-181,4
49803-181,36
41300-155,20
42652-155,22
41428-156,0
41948-157,12
41606-158,50
41622-158,10
42892-158,48
42284-159,36
41666-160,36
42366-160,18
41228-161,46
43068-161,14
43192-162,48
44389-163,36
44255-164,16
44151-165,22
44947-165,42
45475-166,34
44819-167,6
45362-167,32
44272-168,18
43583-169,48
48496-172,26
50018-182,42
50225-182,50
48249-183,20
307-0,56
1061-1,24
40490-1,16
1608-2,4
353-3,38
558-3,8
40652-150,60
39581-151,4
40172-151,60
1979-4,36
2121-5,22
2387-6,46
3747-6,54
3646-7,40
4749-7,0
21434-68,54
22205-68,24
24016-68,4
24224-69,2
24267-69,26
48405-174,54
47975-175,32
49274-175,14
50162-175,50
4405-9,50
5345-9,10
2739-10,6
2488-11,20
4756-11,20
36455-11,30
36605-11,40
37560-11,28
37719-11,34
2439-12,16
3898-12,14
4130-12,22
4797-12,14
2781-13,52
4554-13,36
5263-13,50
5813-14,24
5862-15,54
7140-15,46
7266-15,8
5640-16,46
6273-16,30
6941-16,48
7387-16,28
39638-148,22
39564-149,18
39581-149,18
39926-149,20
7137-17,54
7695-17,20
7934-17,60
7740-18,24
6781-19,34
7488-19,4
7695-19,42
8631-19,26
6077-21,16
9935-21,20
10080-21,16
10065-23,36
10120-23,52
5660-24,14
10748-24,44
8271-25,32
6662-27,10
7780-27,6
8764-27,38
9270-27,36
33741-140,4
34434-140,8
34442-140,26
33962-141,56
35768-141,30
36047-141,60
34853-142,0
34907-145,30
35574-145,48
35702-145,30
8052-28,2
9104-29,14
9906-29,54
40359-152,34
40679-153,40
14404-34,16
11783-32,28
13375-32,24
30831-94,14
30169-95,18
27819-96,40
31696-96,54
16842-42,32
14954-35,60
33880-134,54
34551-134,26
35004-134,54
34318-135,22
33562-136,50
34547-136,8
34314-137,26
34903-137,0
35030-137,52
35031-137,12
33283-138,2
33951-138,30
34518-138,0
34561-138,24
34913-138,40
34768-139,44
34946-139,38
35082-139,34
17818-44,40
18118-44,24
17818-46,4
18367-46,34
18545-46,24
20056-22,32
20431-22,58
19327-47,58
19330-47,30
19638-47,46
20282-48,54
22137-48,24
18974-49,40
19627-49,40
19392-50,54
19479-50,26
20282-50,40
19290-51,10
22248-60,0
20178-52,6
20595-52,56
20366-53,48
32193-53,8
17975-54,10
18332-54,44
19079-54,46
32941-54,38
33115-54,48
17441-55,34
17736-55,30
18801-55,34
32193-55,38
32362-107,52
32635-107,52
32702-107,32
32736-108,16
32212-114,32
32444-114,2
32967-115,46
32336-116,4
32343-117,50
32762-117,28
32343-119,48
32515-120,28
32945-121,4
32963-121,34
32493-122,8
33172-122,30
33186-129,42
32286-131,34
32433-133,6
17328-56,24
19586-56,28
17595-57,0
18405-57,38
19366-57,50
21140-57,44
21222-57,60
17607-58,60
19994-59,2
20366-59,36
20523-59,8
21032-59,26
22255-61,30
23468-61,48
23651-61,56
22545-62,20
22577-62,26
23827-62,34
23726-63,42
21347-64,8
21700-64,50
23413-65,50
23723-65,8
21700-66,12
23934-66,42
23532-67,12
21303-71,0
24039-71,26
24267-71,58
23858-72,54
24533-72,22
22404-73,8
23048-74,32
25363-75,18
22052-76,26
22647-76,10
21295-78,24
21587-78,52
25857-79,30
26165-79,34
27469-79,60
27528-79,52
26411-80,6
25525-81,12
25821-83,34
27306-83,22
26575-85,28
26817-85,36
33386-85,40
34466-85,34
35826-85,28
28349-86,48
29324-86,56
27779-87,54
27987-87,26
28267-87,4
28283-87,58
28342-87,38
28349-88,20
29894-88,44
29938-89,56
30246-92,12
30203-93,14
31423-93,56
27683-97,20
28309-97,8
29615-97,36
29679-97,2
29529-98,8
31504-98,28
32171-98,2
29615-99,26
30380-99,28
28278-100,14
29806-100,2
30636-100,36
28145-101,10
30783-101,2
30901-101,18
30932-101,56
31138-101,22
30047-102,42
29930-103,34
31093-103,32
31895-104,6
32087-104,38
27805-105,6
29856-105,10
29258-106,44
31047-106,12
36166-146,32
37769-146,34
38081-146,0
37178-147,8
37306-147,10
37324-147,42
47858-176,32
47953-176,36
48515-176,24
49730-176,12
49489-178,50
50688-179,58
48516-180,48
49929-180,60
47625-181,54
47721-181,38
49460-181,4
42704-156,58
42259-159,16
41095-160,20
42132-160,12
40990-161,4
41013-161,26
42355-162,58
42469-162,40
44506-164,46
44512-164,52
44456-165,46
44881-165,26
45214-165,24
43665-166,2
43371-167,18
44489-167,50
45121-167,36
44960-169,42
48043-172,10
47406-182,20
49469-182,52
49753-183,20
50849-183,14
50911-183,10
1038-0,50
847-2,8
1398-3,48
40127-151,28
40567-151,50
2005-4,54
2304-4,38
2470-4,56
3421-4,8
2470-6,26
2600-6,58
3065-6,26
2515-7,54
4269-7,10
2410-8,32
4523-8,2
4876-8,34
23141-68,4
23703-68,0
22838-69,42
24198-69,58
23446-70,48
23806-70,36
49661-173,44
49533-175,4
5134-9,2
3611-10,40
3976-10,12
4085-10,54
4382-10,10
1889-11,46
5224-11,38
5434-11,48
36743-11,22
36840-11,16
37931-11,54
36972-12,38
36980-12,14
3668-13,40
5216-13,36
6140-14,54
6394-14,14
6091-15,42
6595-16,46
7319-16,16
38877-149,54
39101-149,54
7765-18,36
8701-18,20
5933-19,8
7555-19,26
7571-19,54
8341-19,30
6892-20,6
9228-20,14
9749-22,2
8285-23,56
9778-23,24
9806-23,16
7983-24,4
7048-25,38
7065-25,8
10797-26,60
10772-27,4
33297-140,60
35308-140,36
35390-140,22
35510-140,46
36041-140,54
33474-141,40
35332-141,0
35567-141,54
35806-141,24
33239-142,4
34082-142,2
35719-142,26
35482-143,54
33390-144,32
34726-145,14
35753-145,50
10505-28,50
40536-152,10
39547-153,6
40329-153,20
40427-153,20
39738-154,30
12560-30,40
12868-30,28
11421-31,34
12028-31,16
31201-94,14
28318-95,22
30332-95,14
31988-96,52
11053-33,36
33905-134,50
33505-135,24
33633-135,54
35049-135,46
34479-136,8
33471-138,46
34548-138,30
34168-139,48
18758-44,28
18907-44,22
18991-44,18
17395-45,18
17588-45,20
18139-46,54
17387-47,20
17589-47,60
20400-47,24
21609-48,34
21610-48,4
22053-48,42
22777-48,26
20052-49,16
19340-50,20
17316-51,16
19061-52,36
19470-52,52
21050-52,14
20929-53,44
19470-54,32
19757-54,10
21050-54,6
19606-55,38
32533-107,36
32315-109,4
32839-111,8
32539-113,26
32634-113,56
32469-114,30
32277-116,60
32347-118,0
32943-121,30
32680-127,48
32910-127,30
32920-128,2
32664-129,14
32726-130,54
32413-132,34
17475-56,40
18200-56,16
18232-56,28
20726-57,24
18200-58,14
19412-59,18
20239-59,40
21419-61,54
21644-61,32
23072-61,60
23073-61,54
21268-62,26
21528-62,54
23082-62,22
23299-62,50
23639-62,8
23996-62,26
24145-64,0
23178-65,52
22475-66,12
23239-66,2
23891-66,30
22017-67,0
21552-71,24
22239-72,40
23194-72,44
24461-73,38
24960-73,34
22438-74,40
23043-74,24
24086-74,4
23127-77,34
21272-78,24
21773-78,32
23587-78,58
24244-78,58
24509-78,30
25486-79,46
25542-79,54
26797-79,24
25616-80,40
25612-83,40
26138-84,54
26330-84,26
27450-84,40
27023-85,10
34836-85,0
35090-85,6
35755-85,56
27742-86,48
28904-86,8
28924-86,10
29335-86,44
28863-87,46
29394-87,38
27859-89,48
29065-89,34
30332-89,30
30689-89,34
29940-90,38
29688-91,52
30769-91,52
30417-92,32
30433-92,16
29724-93,32
31100-93,2
31530-93,46
31546-93,4
31242-97,50
31646-97,28
31878-97,48
31942-97,28
31924-98,4
30438-99,34
29223-100,8
31101-100,30
31663-100,42
31959-100,34
28583-101,6
30552-101,24
31823-101,28
28838-102,0
30465-102,38
29047-103,50
30702-104,44
31356-104,60
31680-104,60
29384-105,2
29545-105,36
31022-105,8
32048-105,26
28530-106,30
30905-106,48
37111-146,56
36416-147,20
49912-176,26
47461-177,34
47405-178,42
47624-178,8
48419-178,50
50190-179,50
47729-180,8
49729-180,12
50252-180,42
49510-181,12
49928-181,0
41008-155,26
41071-155,58
41098-155,54
41242-155,22
41564-155,8
41920-155,32
41477-156,18
41948-156,26
41920-157,10
42199-157,24
43303-157,52
42507-158,30
42183-159,34
41839-160,60
42627-160,52
42994-160,6
42895-161,12
43990-163,34
44778-163,22
44918-165,28
44537-166,36
45490-166,40
43987-167,34
44127-167,28
44784-167,48
45423-167,56
43713-168,54
43874-168,26
44582-168,4
44101-169,58
44133-169,38
46444-170,20
46313-171,44
47991-172,56
48774-172,12
50883-182,14
50919-182,56
50193-183,20
55-0,54
38782-1,10
1727-2,32
457-3,2
1772-3,34
40247-150,4
40922-150,0
40002-151,42
40707-151,58
40851-151,48
1922-4,36
3338-4,44
2730-5,4
2742-5,2
3545-5,40
2120-6,12
2274-6,54
2625-6,10
3444-6,46
4189-8,38
4553-8,48
4554-8,22
23018-68,16
24420-68,54
23265-69,38
48397-173,14
2528-9,40
3046-9,36
3047-9,54
4646-9,14
3799-10,42
2074-11,46
2949-11,16
3047-11,54
36104-11,54
37012-11,36
3349-12,20
4897-12,8
5197-12,26
37919-12,54
3181-13,30
4303-13,6
6532-14,14
5813-15,2
7074-15,56
6075-16,24
39302-148,16
39747-148,4
39895-148,38
38561-149,8
39921-149,60
7386-17,4
8497-17,60
7120-18,36
7978-18,22
7446-19,46
8039-19,54
8497-19,40
8513-19,0
7892-21,54
7922-22,24
6383-23,4
6584-23,2
9314-23,26
5699-24,54
9687-25,32
10865-25,14
6487-26,50
6427-27,50
35553-140,10
33825-142,6
34864-142,20
34945-142,20
33740-143,30
35430-143,40
35438-143,28
35452-143,34
35523-144,16
35729-144,14
35745-144,22
34581-145,14
10925-29,52
39084-152,36
40099-152,50
40168-152,24
40227-152,54
40610-152,46
40241-154,8
40452-154,46
40467-154,30
12290-30,48
14507-34,28
12099-31,22
11828-32,18
12383-32,18
12739-32,20
29302-94,54
31658-94,20
31722-94,60
31738-94,24
31856-94,34
32025-94,4
27715-95,42
30497-95,26
30972-95,16
32032-95,20
30899-96,16
31831-96,36
13079-33,52
34306-134,14
34651-134,44
34783-134,32
35104-134,10
34946-136,6
35074-136,38
33741-137,36
33749-137,4
34913-137,8
33302-138,26
34198-138,56
34206-138,30
35051-138,60
33246-139,0
15252-36,30
19005-44,48
17602-45,30
18762-45,2
19070-45,14
18095-22,54
19848-22,34
18334-47,40
20070-47,16
19957-48,28
20072-48,24
20353-48,14
20386-48,18
21589-48,40
17678-49,54
17711-49,32
19958-50,60
20354-50,54
18667-51,26
22282-60,54
22618-60,22
18698-52,50
19629-52,8
32868-52,26
17372-54,0
18698-54,52
20554-54,12
20743-54,2
20253-55,30
32620-107,0
32769-108,24
32961-108,40
32202-109,44
32328-113,38
32881-113,34
32989-117,40
32912-120,24
33066-121,4
33130-121,34
33102-122,24
32442-123,32
33039-128,58
32387-133,58
17894-56,30
18815-56,46
20854-56,54
20394-57,24
20881-58,40
21073-59,40
22496-61,54
22544-61,26
22545-61,40
24168-61,10
24169-61,0
23726-62,6
24102-63,56
23471-64,48
23602-64,8
23767-64,10
24168-64,44
23827-65,46
22548-67,38
22822-67,48
24019-67,34
24784-71,30
21529-72,34
21894-72,38
23571-72,52
24582-72,52
24795-72,32
24965-73,16
25365-74,32
23981-75,2
22310-76,46
23014-77,4
24904-77,50
25204-77,28
22310-78,48
26307-79,28
26516-79,4
27550-79,34
25804-80,8
27306-80,30
26603-81,42
27445-82,34
25553-85,6
26290-85,24
28034-86,28
28693-86,0
28053-87,38
28660-87,50
28674-87,44
28851-88,60
29695-88,60
29773-89,2
30654-89,36
28654-90,8
29773-91,26
30051-91,30
30815-91,48
30152-92,56
30444-92,20
30833-93,26
29529-99,34
27745-100,42
29213-100,8
30337-100,50
30868-100,50
31236-101,8
32184-102,12
28758-103,42
30428-103,12
31043-103,0
31265-103,26
31269-103,58
30938-104,54
29326-105,22
29423-105,8
30224-105,32
30265-105,18
30275-105,26
29209-106,10
36787-146,24
38104-146,52
36499-147,30
37282-147,34
49668-176,60
48515-177,52
48591-178,6
49384-178,12
50346-179,34
49667-180,22
49799-180,28
50720-180,36
49561-181,40
49727-181,34
50250-181,28
41561-155,48
41550-156,56
41662-156,54
41604-157,26
41703-157,4
43017-157,58
42893-158,38
43291-158,20
41664-160,44
42554-160,56
42681-160,12
42682-160,14
40967-161,56
42926-162,20
43536-163,8
44204-163,36
44277-163,2
43726-164,8
44810-164,28
44815-164,2
43697-165,26
43564-166,28
44263-166,14
43394-167,2
43665-167,36
43697-167,10
44146-167,2
44131-168,18
45018-169,56
45675-171,22
47023-171,42
47825-183,34
50156-183,32
284-0,22
534-1,16
38492-1,54
39423-1,38
39818-1,14
40264-1,40
40560-1,36
40932-1,54
40416-150,14
1903-4,42
2870-4,46
3166-4,16
3319-4,54
2915-5,54
3069-5,36
2149-6,20
2870-6,8
3375-6,26
3667-6,54
4522-7,30
4818-7,6
2809-8,14
4931-8,2
23095-70,56
23283-70,24
24411-70,16
24441-70,4
49812-173,38
50158-173,8
49922-175,60
2468-9,4
4317-9,60
2193-10,36
2810-10,22
4616-10,46
5275-10,54
5284-10,40
5426-10,0
2319-11,54
3417-11,24
4676-11,4
3368-12,2
5126-12,26
36377-12,54
37072-12,32
37439-12,14
2918-13,50
3761-13,50
3978-13,10
5550-13,6
6336-14,20
6343-16,20
38586-149,30
7748-17,40
8121-17,28
7794-18,34
7853-18,16
7869-18,14
8324-18,22
5830-19,14
9851-21,52
10210-21,36
8931-22,50
9778-22,24
9555-23,54
9894-23,46
7064-24,8
9640-24,46
10093-24,30
10545-24,48
10735-24,28
7967-25,22
7983-25,18
9206-25,18
6456-27,20
33323-140,54
33373-141,20
34432-141,60
35239-141,24
35332-142,34
33424-143,4
35689-143,42
35817-143,26
34632-144,16
35517-145,20
8991-28,16
9340-29,36
38499-152,52
39606-152,14
40287-152,44
38804-153,32
40737-153,10
40849-153,6
11886-30,38
11970-31,36
28108-94,4
28400-94,8
29251-94,26
31312-94,56
31979-94,30
29859-95,60
28880-96,0
30206-96,30
34033-135,48
34037-135,30
34388-135,2
35029-135,14
33354-136,54
34149-136,34
34339-136,40
33239-137,16
33770-137,28
33931-137,24
34598-137,14
33323-138,18
33552-138,40
34361-138,54
33239-139,32
33931-139,60
34126-139,54
34471-139,26
34874-139,54
16907-39,22
16761-40,50
16762-40,8
17721-45,26
18020-45,0
18206-45,52
18907-45,12
18959-45,2
18983-45,30
17797-46,0
18089-46,24
19166-46,40
19198-46,44
17393-22,38
19893-22,34
17846-47,40
19101-47,24
18101-48,4
21713-48,34
21746-48,24
22157-48,32
22849-48,58
18281-49,58
20376-50,30
17142-51,46
19752-51,54
19784-51,24
20125-51,40
21644-60,40
22267-60,54
23040-60,26
17733-52,40
20501-52,10
17570-53,0
18356-53,6
18942-53,56
20080-53,48
20542-53,8
17283-54,10
17465-54,44
19606-54,46
20960-54,38
20871-55,48
20903-55,34
32391-109,30
32779-109,34
32979-109,38
32988-110,52
32897-111,52
32305-112,32
32247-113,16
33188-118,32
33159-120,2
32824-121,46
32720-123,4
32727-124,50
33124-125,28
32974-126,48
33159-126,28
32579-127,4
33042-127,34
32262-129,8
32641-129,30
17794-56,42
19870-56,34
20754-56,6
18060-57,24
18753-57,28
18785-57,0
20121-57,38
20153-57,50
17908-58,44
20055-58,60
23189-61,60
23412-61,2
23036-62,36
23565-62,8
23789-62,26
21969-63,30
23413-63,48
23606-63,56
23122-64,20
23598-64,26
23347-65,34
23643-65,42
23792-65,8
22481-66,50
22740-66,50
23343-66,8
23407-66,12
23598-66,42
23996-66,12
21725-67,0
23539-67,26
25163-71,58
23091-72,54
24754-72,22
23359-73,8
23436-73,32
23444-73,18
23508-73,26
24010-73,10
24048-74,24
24056-74,52
24603-74,30
24877-74,34
22023-76,60
22417-76,52
23178-76,6
23837-76,12
24502-76,34
23184-77,22
21766-78,28
25376-78,36
25493-79,40
26320-79,34
27448-79,28
27537-82,48
25829-84,56
25594-85,54
25991-85,26
27006-85,4
27595-85,58
28145-86,38
29098-86,20
27865-87,44
29175-87,56
29211-87,12
29822-88,14
30583-88,56
30784-88,20
29998-89,8
28915-90,36
29822-90,2
30073-90,8
30332-90,28
30426-90,2
29624-92,26
29825-93,28
31271-93,14
31496-97,2
29991-98,36
31854-98,10
29642-99,2
30004-99,18
30967-100,56
31878-100,22
27780-101,42
28294-101,34
28991-101,32
29773-102,6
30814-102,38
31646-102,6
29648-103,10
32128-103,44
27949-104,12
31508-105,32
31132-106,34
32048-106,0
32182-106,8
36731-146,10
37480-146,42
50599-176,32
50652-176,36
50873-176,24
50874-176,12
47405-179,50
48219-179,58
50550-179,48
50919-179,60
48654-180,54
49239-180,38
49928-180,4
50056-180,58
41429-156,16
41920-156,20
42966-157,12
43275-159,4
41254-160,26
41906-160,58
41911-160,40
42445-160,46
42808-161,52
43044-162,46
43934-163,26
44504-163,24
44820-163,2
45329-163,18
45478-164,50
44504-165,36
44540-165,42
44541-165,10
45262-165,20
43589-166,52
43963-167,20
44541-167,14
44055-168,10
44153-168,56
44183-168,52
45506-168,12
43941-169,52
46738-170,20
47396-172,6
47974-172,48
49115-182,60
47824-183,58
49386-183,48
50323-183,32
100-0,30
1479-0,6
205-1,14
39785-1,2
707-3,56
912-3,24
39283-150,16
39287-150,4
39792-150,38
40014-150,8
39056-151,60
39891-151,4
40102-151,60
2579-4,36
3045-4,22
3750-4,46
2332-5,54
2629-5,40
2686-6,0
3548-6,54
3738-6,24
2482-7,4
2629-7,2
3499-7,26
4189-7,54
3689-8,32
3888-8,14
4128-8,50
23810-69,50
23822-69,10
24580-69,6
47502-173,20
49150-173,20
47638-175,30
49632-175,40
2779-9,28
4338-9,34
2340-11,16
3490-11,14
3948-11,22
2880-12,14
2888-12,52
3247-12,36
5297-12,50
36719-12,24
36959-12,54
37660-12,46
4552-13,8
5346-13,46
5804-14,30
6166-15,48
7139-15,28
7183-15,22
38432-148,18
38859-148,18
39867-148,20
38647-149,54
39506-149,20
40084-149,60
6170-17,24
8762-17,34
7446-18,4
8496-18,42
8527-18,26
9474-21,16
9714-21,20
9726-21,16
6939-22,36
7738-24,52
7936-24,14
10782-24,44
10095-25,32
10236-25,10
10531-25,6
7738-26,38
8820-26,36
10798-26,4
10531-27,8
34945-141,26
35059-141,56
35590-141,30
34844-142,60
35430-142,0
35402-143,30
35868-144,48
33682-145,30
10632-28,2
10899-29,14
38952-152,54
38968-152,34
40012-153,40
40099-153,16
40243-153,28
40538-153,24
11214-31,14
12940-31,18
27790-94,40
30791-95,54
31331-96,32
12810-33,60
16759-42,54
16489-35,26
33435-134,54
33567-134,22
34512-134,50
33612-135,8
34303-135,26
33601-137,0
34140-137,52
33383-138,12
33402-139,2
33481-139,30
33601-139,0
15620-36,24
17459-44,40
17993-44,44
18366-44,38
18629-45,34
18846-45,40
18878-45,24
17341-46,4
17601-46,34
18334-46,24
19689-22,32
17592-47,58
20138-47,58
17605-48,30
18741-48,46
18742-48,54
19425-48,24
19912-48,40
21811-48,40
22797-48,54
22947-48,26
17593-49,40
18960-49,10
19333-49,0
17638-50,6
17697-50,56
19333-51,48
19956-51,8
20074-51,10
20179-51,44
20384-51,46
21290-60,38
21989-60,48
18159-52,34
20248-52,30
32534-52,34
20731-53,38
32716-53,52
32717-53,52
20252-54,32
20670-54,16
18153-55,32
33041-55,2
32271-107,46
32329-109,4
32214-112,50
32328-112,28
32923-112,48
32760-115,28
33024-117,4
32628-118,34
33016-118,8
32669-119,30
32332-120,42
32656-120,34
32223-121,6
33223-122,24
32914-123,28
32895-124,0
32434-129,38
32584-129,50
32945-129,44
21006-56,60
20739-57,60
20771-57,2
17973-58,36
18005-58,8
19248-58,26
20815-58,30
21072-58,48
17706-59,56
22692-61,20
23976-61,26
21322-62,34
23017-62,42
23835-63,8
21450-65,50
21746-65,50
22597-65,8
22952-65,12
23162-65,42
23917-65,12
23014-66,0
21998-67,26
23471-67,58
24683-71,54
24749-72,22
23466-73,8
23721-73,32
23365-74,18
23563-75,26
25365-75,10
21443-76,24
23173-76,52
23920-76,30
21693-78,34
25682-79,60
26565-79,52
25701-80,6
27637-81,12
26838-82,34
26159-84,22
26697-84,28
27092-85,36
35615-85,40
35777-85,34
30620-88,28
30857-88,48
30892-88,56
28182-89,54
28340-89,26
30053-90,4
30126-90,58
30455-90,38
30892-90,20
28721-92,44
29144-92,56
28281-93,12
31623-93,14
30086-97,56
30341-97,20
32155-97,8
28015-98,36
29971-98,2
30196-98,8
29675-99,28
32155-99,2
29584-100,26
30665-100,28
31136-101,14
27733-102,2
28931-102,36
30002-102,10
30078-102,2
31296-102,18
31862-103,56
28212-104,22
30424-104,42
31343-104,34
28818-105,32
30870-105,6
31745-105,38
28204-106,6
28212-106,10
28600-106,44
36670-146,12
38064-146,32
36546-147,34
48126-177,0
50127-177,8
50378-178,10
48127-179,42
50677-180,32
48244-181,36
48590-181,24
49799-181,12
50450-181,50
41960-155,58
40985-156,48
41634-156,60
42211-156,54
42301-156,38
43007-157,4
43103-157,58
43119-157,16
41037-158,20
41604-158,12
42143-158,4
43190-158,26
42154-159,58
42312-159,40
43103-159,46
40952-160,52
41070-160,46
42754-160,26
43275-160,24
41220-161,2
43197-162,18
43321-163,50
44263-163,36
45232-163,42
43406-164,10
45282-164,20
43394-166,52
43406-166,20
43943-166,14
45294-166,10
43420-169,56
44685-169,52
44798-169,12
44916-169,52
46993-171,20
50042-182,6
684-0,8
1291-1,36
40368-1,2
40665-1,8
388-2,28
684-2,2
38514-150,26
40897-150,28
2103-4,14
2962-4,2
1793-5,36
1797-5,10
2145-5,2
2148-5,18
2662-5,56
3023-5,22
3108-6,42
3573-6,34
2054-7,32
4769-7,6
4076-8,38
4465-8,6
4473-8,10
24002-68,44
24310-68,12
24617-68,32
24621-68,34
24813-68,0
50040-173,8
49221-174,10
49243-174,42
48189-175,32
2719-9,36
5072-9,24
2593-10,12
4533-10,50
1947-11,58
2711-11,48
3726-11,60
4931-11,54
5424-11,38
3760-12,4
4323-12,58
5332-12,16
37338-12,20
4215-13,12
4610-13,4
6452-14,26
6594-14,58
7253-14,40
5829-16,46
6282-16,52
38702-149,46
7852-17,26
8700-18,24
7573-19,2
7869-19,18
9225-20,50
5890-22,36
9910-22,42
10164-23,10
10244-23,20
9735-24,52
9849-24,20
10032-24,14
10459-24,10
10735-25,56
7456-26,52
10796-26,12
6497-27,52
7849-27,20
34432-140,6
34440-140,48
35688-140,60
33990-141,58
35797-141,48
35931-141,32
33747-142,28
34312-142,56
34728-143,52
34797-143,4
34327-144,46
33649-145,40
34076-145,58
35995-145,6
6556-29,8
10868-29,60
40823-152,14
39567-154,48
40720-154,56
40864-154,8
11828-30,50
12435-30,56
11929-31,48
13319-31,38
12938-32,8
27867-94,52
27885-94,54
31645-94,10
30484-95,48
27885-96,26
28081-96,44
31560-96,4
31765-96,34
31957-96,28
11406-33,58
15853-35,38
16042-35,16
34013-135,14
34330-135,54
